Kingdom	Phylum	Class	Order	Family	Genus	Species	u1_S_PC	u2_S_PCD	u3_S_PC	u4_S_PC	u5_S_PCD	u6_S_PC	u7_S_PC	u8_S_PC	u9_S_PCD	u10_S_PC	u11_S_PC	u12_S_PCD	u13_S_PC	u14_S_PCD	u15_S_PC	u17_S_PC	u18_S_PCD	u19_S_PCD	u20_S_PCD	u21_S_PC	u22_S_PC	u23_S_PC	u24_S_PCD	u25_S_PC	u26_S_PC	u27_S_PCD	u28_S_PCD	u29_S_PC	u30_S_PC	u31_S_PC	u32_S_PCD	u33_S_PCD	u34_S_PCD	u35_S_PCD	u36_S_PCD	u37_S_PCD	u38_S_PCD	u39_S_PC	u40_S_PCD	u41_S_PCD	u42_S_PC	u43_S_PC	u44_S_PCD	u45_S_PCD	u46_S_PCD	u47_S_PC	u49_S_PC	u50_S_PC	u51_S_PCD	u52_S_N	u53_S_P	u54_S_N	u55_S_P	u56_S_N	u57_S_N	u58_S_N	u59_S_N	u60_S_N	u61_S_N	u62_S_P	u63_S_N	u64_S_N	u65_S_P	u66_S_N	u67_S_P	u68_S_N	u69_S_N	u70_S_N	u71_S_N	u72_S_N	u73_S_N	u74_S_N	u75_S_P	u76_S_PD	u77_S_P	u78_S_N	u79_S_N	u80_S_N	u81_S_N	u82_S_N	u83_S_N	u84_S_PD	u85_S_PD	u86_S_P	u87_S_P	u88_S_P	u89_S_N	u90_S_N	u91_S_N	u92_S_N	u93_S_N	u94_S_P	u95_S_N	u96_S_N	u97_S_P	u98_S_PD	u99_S_N	u100_S_PD	u101_S_N	u102_S_N	u103_S_PD
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp013333135	0.001170166	0.000104345	0.000464561	0	6.92e-05	0.000546947	0.000284185	1.74e-05	0.000260742	0	2.13e-05	0.000201912	0	0	0.000149416	0.000140814	4.6e-05	0.000161103	0.001182381	0.000113633	0.000281155	0	0.000249578	0.000227745	0.000127355	6.45e-05	0	0.000408251	0	0.000204376	0.000187236	0.000181735	3.9e-05	1.95e-05	0.000754646	4.54e-05	0	0.000120276	2.87e-05	0.000356251	0.000162925	0.000180329	0	7.97e-05	0	4.67e-05	0.000932724	0.000106434	0.001997248	6.47e-05	0.000124479	0.000163255	0.002285503	0.000227864	0.000284288	0.001039565	0.000243278	2.33e-05	0.001552097	0.000304058	0.000504169	0.000444887	0.000271569	0.000103424	0.000100032	0.001529432	0.000276229	0.000512808	0.000543903	0	0.000261016	0.000594138	0.001316734	0.000191527	5.87e-05	0.000141683	1.13e-05	0	0	4.94e-05	6.08e-05	1.4e-05	0.000378095	0.001103737	0.000496023	0.000169711	0	0	0.000180561	0.000193491	0.001135904	0.000242537	0.000466252	0.00018163	9.55e-05	0.000202798	5.3e-05	0.000817549	0.000631207	0.002250466	0.000277061
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp013333375	0.000480915	0.000141751	0.00038368	0	6.5e-05	0.000899354	0.000304043	1.98e-05	0.000408121	0	6.49e-05	0.000272573	0	0	0.000144391	8.02e-05	6.09e-05	0.000101959	0.002810716	9.99e-05	0.000248165	0	0.000235278	0.000192374	8.45e-05	5.31e-05	0	0.00022788	0	0.000157743	0.000213034	0.000376915	3.64e-05	8.79e-05	0.000319487	7.73e-05	0	0.000110232	0	0.000457818	9.15e-05	0.000231675	0	0.000195498	0	0.00014838	0.001417099	0.000131706	0.000370912	0	5.63e-05	0.000330741	0.000880942	0.000209725	0.000190273	0.001259536	0.000186356	0	0.000736349	0.000135593	0.000258044	0.000196767	0.00020681	0.000201857	2.4e-05	0.001797237	0.000137803	0.000510203	0.000902843	0	0.000527024	0.001184653	0.001153433	0.000175091	5.75e-05	6.22e-05	0	0	0	1.62e-05	0	9.71e-05	0.000229153	0.000912481	0.000232743	7.73e-05	0	0.001902535	0.000178872	0.000406004	0.001531357	0.000276879	0.000226843	0	9.56e-05	0.00028137	0.000102314	0.001350337	0.000757653	0.000757121	0.00053337
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp015257445	0.000461484	0.000139134	0.000495599	0	0.000132942	0.00094132	0.000151693	0	0.000136761	0	9.03e-05	0.000307368	0	0	0.000185152	0.000157663	7.19e-05	4.4e-05	0.001655586	7.26e-05	0.000409687	0	0.000288528	0.000353034	0.000240673	5.95e-05	0	0.000395268	0	0.000140567	0.000284609	0.000333508	5.37e-05	2.92e-05	0.001186112	6.02e-05	0	9.85e-05	9.2e-06	0.000168178	0.000293474	0.000243917	0	6.22e-05	0	0.000172148	0.001083385	0.000200038	0.001220167	0	0.000128599	0.000295374	0.000706547	0.000410718	0.00014768	0.00082009	0.000266253	0	0.001016072	0.000498519	0.000434947	0.000425528	0.000245923	0.000298961	0.000251586	0.001450451	0.000290964	0.000520988	0.000705356	0	0.000447208	0.001945038	0.000513059	0.000337996	6.78e-05	0.000152691	2.41e-05	0	0	3.74e-05	3.15e-05	8.12e-05	0.000395978	0.000766999	0.000409659	0.000116675	0	0	0.00018385	0.000513306	0.000691113	0.000320742	0.00059379	0.000138675	0.000168079	7.95e-05	0.000212087	0.001830037	0.000805216	0.001639079	0.0004255
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp015257455	0.001001609	0.000107023	0.000428243	0	0.000142237	0.000724451	0.000160636	0	0.000120674	0	0.000151769	0.000118396	0	0	0.000175246	0.000165754	6.71e-05	9.18e-05	0.001254846	0.0001983	0.000253024	1.2e-05	0.000184795	0.000375491	0.000116286	0	0	0.000426438	0	0.000181393	0.000509469	0.000367379	1.79e-05	2.69e-05	0.000599079	8.62e-05	0	0	0	0.000329949	0.000221782	0.0001526	0	0.00011956	0	5.13e-05	0.001784589	0.00012268	0.00068476	0	0.000125113	0.00054164	0.000834013	0.000251034	0.000296177	0.001330518	0.000343748	0	0.001273944	8.11e-05	0.000438282	0.000937211	0.000392516	0.000175785	0.000173667	0.001974772	0.000191762	0.000505905	0.000744664	0	0.001005903	0.001362549	0.000345244	0.000227949	4.72e-05	0.000132751	5.29e-06	0	0	3.13e-05	6.55e-05	5.82e-05	0.000305743	0.000650289	0.000324986	0.000203793	0	0.000668914	0.000325205	0.00026424	0.000562839	0.000158451	0.000508649	0	0.000103986	0.000281415	0.000180716	0.000707797	0.000639077	0.003959465	0.00029655
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp015257485	0.002275026	0.000797879	0.000847631	0	1.59e-05	0.000421363	0.000466437	2.39e-05	7.61e-05	0	5.97e-05	0.000736624	0	0	0.000252446	7.69e-05	2.79e-05	6.31e-05	0.000448447	9.98e-05	0.000282229	6.17e-06	0.000199863	0.000397677	0.000444816	3.27e-05	0	0.000126246	0	6.37e-05	0.000248798	0.000347621	5.33e-05	0.000108689	0.00055017	4.3e-05	0	6.95e-05	8.6e-05	0.000647497	0.00010861	0.000251128	0	8.72e-05	0	0.000151919	0.000472979	7.39e-05	0.00119874	7.51e-05	0.000116635	0.000183472	0.000538682	4.79e-05	0.000166974	0.001011268	0.000356578	1.22e-05	0.000699864	0.000252381	0.000520705	0.002056042	0.000218141	0.000169357	5.57e-05	0.002606651	0.000171216	0.000323221	0.000773584	0	0.00042138	0.002013081	0.000355282	0.000362555	4.5e-05	0.00013882	1.31e-05	0	0	2.66e-05	0	6.55e-05	0.000657525	0.001150997	0.000499322	0.000225111	0	0.000805997	0.000163936	0.000344222	0.000916695	0.000186935	0.001199374	7.22e-05	9.02e-05	0.00021242	7.52e-05	0.000910054	0.000843485	0.004634569	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017421325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017421685	0	0	0	0	0	2.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017431465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017431725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017479205	0	0	0	0	0	0	0	8.72e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16e-05	0	0	3.89e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17e-05	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017480035	0	0	0	0	0	0	0	0	9.98e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017480095	1.99e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017514125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017514665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017556795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp017652715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31e-06	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp024697865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp905372495	0.006156978	2.12e-05	2.88e-05	0	0	5.04e-05	3.1e-05	0.000133722	0.000103083	0.000541975	0.000194773	0.000134701	0	0	0	4.37e-05	0.00294902	3.38e-05	0.000226889	8.52e-05	1.51e-05	0	1.47e-05	0	4.9e-05	0	0	3.22e-05	0	0	6.24e-05	9.82e-05	9.33e-06	0.000528912	4.2e-05	0	0	1.66e-05	0.000180329	3.42e-05	0.00037108	0.000128612	0	7.84e-05	0	1.06e-05	0.001866034	8.29e-05	8.79e-05	0	8.99e-05	0	0	0.000377202	0	9.14e-05	0.000157934	0	9.9e-05	3.17e-05	8.37e-06	0	1.69e-05	0.000110607	0	0.000229842	0.000215721	0.000249501	0.000158666	1.87e-05	0	0.002262947	2.13e-05	0.000266738	4.83e-05	0.000307064	0.000208935	9.38e-06	0	3.2e-05	0	0	9.23e-05	5.32e-05	0.000233758	5.6e-05	0.004595285	0.00446654	9.77e-05	1e-05	0.000265713	0.000188569	2.35e-05	0.001020309	0	0	0	0.00016647	0.000158442	0	0
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp916049555	0.000569744	0.001224399	0.000195944	0	0	1.21e-05	0.001234502	0	0.002169813	0	0.001196786	0.001312795	0	0	0.000460616	7.94e-05	0	0.000261092	0.000245446	0.000112337	0.000302227	0	0	0.002192047	0	0.000257083	0	0	0	0	0	0	0	0.000211017	0	0	0	0	3.08e-05	0	1.58e-05	4.05e-05	0	0	0	0	0.001364828	0.000334583	3.45e-05	0	8.64e-05	0	0	0.000194869	0.001873223	0.000174793	3.76e-05	0	8.64e-05	0	0.00065836	0	5.01e-05	0.0003947	0.000135576	4.68e-05	0	0.00011368	0.001091972	0	0	0	0.000586171	0.000545339	4.75e-05	0.00049199	0	0	0	4.72e-05	0	0.000160706	8.49e-05	0.000104279	0.00026531	0	0	0	0	0.000469906	0.000209493	0.000275805	6.05e-05	0.000425469	5.48e-05	0.000179614	0.000150457	0.000685366	0.000961299	0	0.000488409
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus_sp945872155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31e-05	0	0	0	0	0	0	0	0	0
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrialba	Natrialba_sp001861355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas_halophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomycetota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Naumannella	Naumannella_halotolerans	0	4.95e-06	2.98e-06	9.05e-07	0	0	0	0	0	0	0.000100928	0	0	0	0	0	0	0	0	0	0	0	1.74e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79e-06	0	0	0	0	0	0	0	1.78e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-06	0	0	6.24e-06	0	0	0	0	0	0	0	0
Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus_sp000435195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus_sp905197685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus_sp910578755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillota_C	Negativicutes	Veillonellales	Negativicoccaceae	Negativicoccus	Negativicoccus_massiliensis	0	4.01e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28e-06	0	0	0	0	7.78e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21e-05	0	0	0	0	0	0	4.94e-06	0	5.19e-06	0	0	0	0	2.77e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08e-06	0	1.79e-05	0	0	0	0	0	0	0	0	0	0	4.67e-05	0	0	0	0
Bacteria	Bacillota_C	Negativicutes	Veillonellales	Negativicoccaceae	Negativicoccus	Negativicoccus_sp900556745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillota_C	Negativicutes	Veillonellales	Negativicoccaceae	Negativicoccus	Negativicoccus_succinicivorans	0	0	0	0	0	0	0	0	0	0	0	1.52e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_animalis	0	2.98e-06	1.2e-06	0	0	2.44e-06	0	0	0	4.07e-05	0	1.84e-05	0	2.29e-05	0	6.87e-06	0	5.85e-06	8.03e-06	1.15e-05	0	1.73e-06	4.19e-06	0	0	2.8e-06	0	0	1.9e-06	0	0	1.75e-06	0	0	9.69e-06	5.31e-06	0	1.86e-05	0	1.92e-06	0	0	2.1e-05	0	0	0	0	0	2.23e-05	0	0	0	0	0	0	0	1.82e-05	0	0	0	0	0	0	0	0	4.73e-06	0	0	0	0	0	0	0	0	2.76e-06	0	1.47e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77e-06	0	0	1.48e-05	0	0	0	0	0	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_animaloris	0	0	2.8e-06	3.59e-06	0	0	0	0	0	0	0	0	0	1.42e-05	0	6.05e-06	0	0	0	1.26e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08e-05	5.36e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.51e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34e-05	0	0	0	0	0	0	1.44e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45e-06	0	0	0	0	0	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_arctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59e-05	0	0	0	0	0	0	0	7.91e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_bacilliformis	0.000271808	8.31e-06	4.57e-05	4.89e-05	0.000992748	0.000115922	6.34e-05	1.6e-05	0.000122327	0.00015198	5.96e-05	0.000606251	3.44e-06	0.000324126	1.07e-05	0.000374079	5.67e-05	8.56e-05	2.62e-05	0.000225457	2.29e-05	0.00287389	7.84e-06	5.87e-07	7.65e-06	3.58e-05	0.000144913	2.3e-05	0.000111272	2.72e-06	3.27e-06	0.00139447	1.01e-05	2.33e-05	0.000101938	4.1e-05	0.001690156	0.00010291	7.91e-06	9.79e-06	0.000245267	0.00014016	3.98e-05	6.79e-05	4.74e-05	0.000319358	0.000348482	2.3e-06	1e-04	0.000519514	2.19e-05	0.000247155	2.7e-05	7.28e-05	3.96e-05	0.000737154	0.000295914	8.08e-06	7.47e-06	1.68e-05	3.02e-06	3.56e-05	0.000200376	3.45e-05	8.86e-05	1.45e-05	1.78e-05	6.27e-05	1.66e-05	0.002097804	2.94e-06	2.99e-05	7.83e-06	2.04e-05	0.000875222	1.52e-05	0.00016726	1.64e-05	0.003524197	2.6e-05	0.001258666	0	6.16e-05	8.44e-06	3.4e-05	2.33e-05	0.000220586	0.000189993	0	0	2.26e-06	2.29e-05	3.97e-06	5.19e-05	0.00016939	2.25e-05	3.06e-06	9.48e-05	9.61e-05	2.86e-06	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_bergeri	0	1.46e-05	4.22e-05	1.3e-05	3.72e-05	1.99e-05	0.000138287	0	5.94e-05	1.3e-05	0	2.11e-05	2.38e-05	0.000182401	5.07e-05	0	1.73e-05	4.98e-05	8.08e-05	0.000336347	0	3.33e-05	0	0	7.43e-06	3.34e-05	0.00041469	0	0	0	0	0	0	0.000158274	0.000444253	0.000128379	0	0.001825754	4.66e-05	0.000168558	0.000122044	4.7e-05	0	3.64e-05	0	4.79e-05	0	0	6.38e-06	0	0	0	0	0	9.31e-06	0	4.22e-05	0	0	0	1.39e-05	0.000216274	5.9e-05	0.00010425	0	0	0	0	0	6.3e-05	3.21e-05	0	0	3.16e-05	0	4.1e-05	0.000147118	0.00016471	0.00010834	0.000353231	0.000401359	4.25e-06	9.18e-06	0.000491605	0	3.39e-05	0.000238637	5.79e-05	0	0	0	8.19e-05	0	0	2.22e-05	0	0.000183952	0	0	0	0
Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria_brasiliensis	0	2.21e-06	0	0	0	0	3.71e-06	2.72e-06	0	6.78e-06	0	5.06e-06	0	2.59e-05	0	0	0	0	7.18e-06	0	1.18e-05	2.32e-05	0	0	0	0	0	1.26e-05	7.29e-05	0	0	9.35e-07	0	1.39e-05	0	1.99e-06	1.64e-05	0	0	0	3.65e-06	7.46e-05	0	5.45e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-06	0	1.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-06	2.81e-06	0	0	0	0	0	9.78e-07	0	0
